server_generation,action_string,score,slots_size,score_per_slot
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.65-24",21352.844077950227,4,5338.211019487557
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-84",10670.849672295963,2,5335.424836147981
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.6-48",10664.822813438255,2,5332.411406719128
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.75-12",10531.951978403295,2,5265.975989201647
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.55-96",10449.643561084093,2,5224.821780542046
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.75-36",10359.630465634415,2,5179.815232817207
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.6-60",10325.84082845935,2,5162.920414229675
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.6-24",10240.30297930662,2,5120.15148965331
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.7-60",10174.579774880136,2,5087.289887440068
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-72",10068.80350182467,2,5034.401750912335
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.95-72",10068.80350182467,2,5034.401750912335
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.55-84",10053.521771497522,2,5026.760885748761
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.7-60",10041.355245389774,2,5020.677622694887
CPU.S1,"CPU.S1|buy-dismiss|DC2,1.0-48",9988.134681489877,2,4994.0673407449385
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.95-48",9988.134681489877,2,4994.0673407449385
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.55-24",19911.821803371684,4,4977.955450842921
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.4-60",9801.355245389774,2,4900.677622694887
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-36",9758.082246400543,2,4879.041123200272
CPU.S3,"CPU.S3|buy-dismiss|DC1,1.0-36",9729.47716879481,2,4864.738584397405
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.95-36",9729.47716879481,2,4864.738584397405
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.65-72",9726.803501824672,2,4863.401750912336
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.4-60",19384.348311601036,4,4846.087077900259
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.85-24",9617.182180337168,2,4808.591090168584
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-36",9614.082246400543,2,4807.041123200272
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.45-96",9612.979919492713,2,4806.489959746356
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-48",19120.884788155614,4,4780.2211970389035
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.45-36",19022.159146368027,4,4755.539786592007
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.45-24",9509.941760657865,2,4754.970880328932
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.65-48",9508.134681489877,2,4754.0673407449385
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.5-72",9504.49312101245,2,4752.246560506225
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.7-24",18952.844077950227,4,4738.211019487557
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.6-24",18951.821803371684,4,4737.955450842921
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.75-12",9427.951978403295,2,4713.975989201647
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.45-84",9389.849672295964,2,4694.924836147982
CPU.S2,"CPU.S2|buy-dismiss|DC2,1.0-36",9282.215914636801,2,4641.107957318401
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.95-36",9282.215914636801,2,4641.107957318401
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-36",9273.215914636801,2,4636.607957318401
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-48",9268.134681489877,2,4634.0673407449385
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.65-36",9225.47716879481,2,4612.738584397405
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.65-24",9221.941760657865,2,4610.970880328932
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.65-72",9209.770497351466,2,4604.885248675733
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.5-60",9201.355245389776,2,4600.677622694888
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.75-72",9184.335741965928,2,4592.167870982964
CPU.S4,"CPU.S4|buy-dismiss|DC1,1.0-24",9125.941760657865,2,4562.970880328932
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.95-24",9125.941760657865,2,4562.970880328932
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.8-60",9125.840828459348,2,4562.920414229674
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.55-48",9056.13369985661,2,4528.066849928305
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.35-84",9039.898139970737,2,4519.949069985369
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-72",8988.80350182467,2,4494.401750912335
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.35-96",8972.55672016158,2,4486.27836008079
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.75-36",8919.630465634415,2,4459.815232817207
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.85-24",8872.30297930662,2,4436.15148965331
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.65-24",17512.844077950227,4,4378.211019487557
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.4-48",8624.13369985661,2,4312.066849928305
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.9-36",8541.47716879481,2,4270.738584397405
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.35-84",17031.37254221972,4,4257.84313555493
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.55-48",8500.088478815564,2,4250.044239407782
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.9-36",8472.215914636803,2,4236.1079573184015
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.8-24",8471.182180337168,2,4235.591090168584
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.35-84",16929.934632589695,4,4232.483658147424
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.55-72",8464.335741965926,2,4232.167870982963
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.35-36",8462.082246400545,2,4231.0411232002725
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.75-48",8332.088478815564,2,4166.044239407782
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.6-24",8320.30297930662,2,4160.15148965331
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.6-24",16553.866352528777,4,4138.466588132194
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.65-24",16553.866352528777,4,4138.466588132194
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.55-60",8225.840828459348,2,4112.920414229674
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.75-48",8144.133699856609,2,4072.0668499283047
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.5-60",8134.579774880136,2,4067.289887440068
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.55-24",16071.821803371728,4,4017.955450842932
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.9-24",7973.941760657864,2,3986.970880328932
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.45-72",7890.803501824672,2,3945.401750912336
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.6-24",15689.866352528777,4,3922.4665881321944
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.6-48",7828.134681489875,2,3914.0673407449376
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.35-60",15645.797748801284,4,3911.449437200321
CPU.S3,"CPU.S3|buy-dismiss|DC3,1.0-12",7794.212746811429,2,3897.1063734057143
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.95-12",7794.212746811429,2,3897.1063734057143
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-36",7713.4771687948105,2,3856.7385843974052
CPU.S1,"CPU.S1|buy-dismiss|DC3,1.0-24",7689.832688107486,2,3844.916344053743
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.95-24",7689.832688107486,2,3844.916344053743
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.7-36",7659.630465634415,2,3829.8152328172073
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.7-12",7651.951978403295,2,3825.9759892016473
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.35-84",7649.485101886988,2,3824.742550943494
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.6-36",7554.215914636802,2,3777.107957318401
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.35-72",7553.770497351466,2,3776.885248675733
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-84",7520.849672295963,2,3760.4248361479813
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-96",7476.979919492713,2,3738.4899597463564
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.8-24",7367.182180337169,2,3683.5910901685843
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.45-36",14702.159146368027,4,3675.5397865920067
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.3-60",7322.328716799666,2,3661.164358399833
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.45-24",7301.941760657864,2,3650.970880328932
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.35-96",7210.163980342259,2,3605.0819901711293
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-48",14320.8847881556,4,3580.2211970389
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.5-84",7113.521771497525,2,3556.7608857487626
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.7-84",7113.521771497525,2,3556.7608857487626
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.85-48",7108.134681489875,2,3554.0673407449376
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.9-24",7089.832688107486,2,3544.916344053743
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.5-96",7089.643561084096,2,3544.821780542048
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.7-96",7089.643561084096,2,3544.821780542048
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-60",7084.579774880136,2,3542.289887440068
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.95-60",7084.579774880136,2,3542.289887440068
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.45-84",7023.898139970736,2,3511.949069985368
CPU.S3,"CPU.S3|buy-dismiss|DC4,1.0-12",6834.212746811429,2,3417.1063734057143
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.95-12",6834.212746811429,2,3417.1063734057143
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.3-48",6824.822813438255,2,3412.4114067191276
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.35-60",13624.34831160104,4,3406.08707790026
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.6-84",6806.849672295964,2,3403.424836147982
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.9-12",6804.212746811429,2,3402.1063734057143
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.65-60",6799.579774880136,2,3399.789887440068
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.45-36",13564.619359776014,4,3391.1548399440035
CPU.S1,"CPU.S1|buy-dismiss|DC4,1.0-24",6729.832688107486,2,3364.916344053743
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.95-24",6729.832688107486,2,3364.916344053743
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.35-72",13416.026263685024,4,3354.006565921256
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.45-96",6668.5567201615795,2,3334.2783600807898
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.6-96",6660.979919492713,2,3330.4899597463564
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.35-72",13132.030640965866,4,3283.0076602414665
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.7-12",6547.951978403295,2,3273.9759892016473
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.8-24",6496.302979306619,2,3248.1514896533095
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.5-36",12909.389253072015,4,3227.3473132680037
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.85-36",6447.215914636802,2,3223.607957318401
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.75-60",6425.840828459348,2,3212.920414229674
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.35-72",6336.4931210124505,2,3168.2465605062253
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-72",6288.80350182467,2,3144.401750912335
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.55-24",6280.302979306619,2,3140.1514896533095
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.4-48",6248.822813438255,2,3124.4114067191276
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.75-24",6221.182180337169,2,3110.5910901685843
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.7-36",6219.630465634415,2,3109.8152328172073
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.5-48",6208.088478815563,2,3104.0442394077813
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-60",6184.579774880136,2,3092.289887440068
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.85-36",6165.47716879481,2,3082.738584397405
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-36",6158.082246400546,2,3079.041123200273
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.9-24",6129.832688107486,2,3064.916344053743
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.5-60",6122.328716799666,2,3061.164358399833
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-48",12230.774189636177,4,3057.693547409044
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.65-60",6081.355245389777,2,3040.6776226948887
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.55-48",6056.822813438255,2,3028.4114067191276
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.5-72",5944.335741965928,2,2972.167870982964
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.7-72",5944.335741965928,2,2972.167870982964
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.6-48",5908.134681489876,2,2954.067340744938
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.6-36",5898.215914636802,2,2949.107957318401
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.9-12",5844.2127468114295,2,2922.1063734057147
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.55-60",5825.840828459348,2,2912.920414229674
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.45-72",5825.770497351467,2,2912.8852486757337
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.6-24",5765.9417606578645,2,2882.9708803289323
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.6-72",5676.803501824672,2,2838.401750912336
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.85-24",5669.9417606578645,2,2834.9708803289323
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-36",5661.47716879481,2,2830.738584397405
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.7-48",5632.088478815563,2,2816.0442394077813
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.4-48",11100.663591116718,4,2775.1658977791794
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.4-48",11100.663591116718,4,2775.1658977791794
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.35-96",11077.349396195328,4,2769.337349048832
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.45-84",5525.849672295963,2,2762.9248361479813
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.6-84",5427.898139970736,2,2713.949069985368
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-24",5289.832688107486,2,2644.916344053743
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.45-60",5269.579774880136,2,2634.789887440068
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.45-96",5196.979919492713,2,2598.4899597463564
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.35-36",5150.082246400546,2,2575.041123200273
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.75-24",5117.182180337169,2,2558.5910901685843
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.7-48",4976.133699856609,2,2488.0668499283047
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.65-36",4959.630465634416,2,2479.815232817208
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.8-48",4948.134681489875,2,2474.0673407449376
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.6-96",4844.5567201615795,2,2422.2783600807898
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.45-36",4833.477168794811,2,2416.7385843974057
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.85-12",4824.2127468114295,2,2412.1063734057147
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.4-48",4784.133699856609,2,2392.0668499283047
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.35-96",9563.574295561237,4,2390.893573890309
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.65-12",4771.951978403295,2,2385.9759892016473
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.35-60",4701.3552453897755,2,2350.6776226948878
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.6-24",9353.866352528777,4,2338.4665881321944
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.5-36",9309.389253072015,4,2327.3473132680037
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.45-72",4578.803501824672,2,2289.401750912336
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.45-36",4574.082246400545,2,2287.0411232002725
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.4-60",9115.07303020121,4,2278.7682575503027
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.6-72",4457.770497351467,2,2228.8852486757337
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-36",4422.215914636802,2,2211.107957318401
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.8-84",4370.849672295963,2,2185.4248361479813
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.55-24",4360.302979306621,2,2180.1514896533104
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.85-24",4329.832688107486,2,2164.916344053743
GPU.S3,"GPU.S3|buy-dismiss|DC3,1.0-12",8613.267360477897,4,2153.3168401194744
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.95-12",8613.267360477897,4,2153.3168401194744
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.9-12",8613.267360477897,4,2153.3168401194744
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.5-48",4304.133699856609,2,2152.0668499283047
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.55-48",4228.134681489877,2,2114.0673407449385
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.55-36",4179.215914636802,2,2089.607957318401
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.75-24",4120.302979306621,2,2060.1514896533104
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.5-48",4000.0884788155627,2,2000.0442394077813
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-24",3971.1821803371686,2,1985.5910901685843
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-60",3934.5797748801365,2,1967.2898874400682
CPU.S1,"CPU.S1|buy-dismiss|DC2,1.0-36",3879.6304656344164,2,1939.8152328172082
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.95-36",3879.6304656344164,2,1939.8152328172082
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.8-96",3876.9799194927127,2,1938.4899597463564
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.85-12",3864.2127468114295,2,1932.1063734057147
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.8-36",3789.477168794811,2,1894.7385843974055
CPU.S1,"CPU.S1|buy-dismiss|DC1,1.0-84",3753.521771497525,2,1876.7608857487626
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.95-84",3753.521771497525,2,1876.7608857487626
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.5-84",3753.5217714975233,2,1876.7608857487617
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.4-36",7502.159146368028,4,1875.539786592007
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.4-24",3749.9417606578645,2,1874.9708803289323
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.5-60",3725.8408284593474,2,1862.9204142296737
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.7-60",3725.8408284593474,2,1862.9204142296737
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.65-12",3667.951978403294,2,1833.975989201647
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.8-72",3588.80350182467,2,1794.401750912335
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.65-36",3519.6304656344164,2,1759.8152328172082
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.8-24",3489.8326881074863,2,1744.9163440537432
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.35-60",3482.328716799667,2,1741.1643583998334
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.6-60",3424.5797748801365,2,1712.2898874400682
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.3-84",6748.496722959611,4,1687.1241807399028
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.35-84",6748.49672295952,4,1687.12418073988
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.8-24",3365.9417606578645,2,1682.9708803289323
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-36",3339.6304656344164,2,1669.8152328172082
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.65-84",3333.521771497525,2,1666.7608857487626
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.45-84",3281.485101886987,2,1640.7425509434936
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.45-60",3261.355245389775,2,1630.6776226948875
CPU.S1,"CPU.S1|buy-dismiss|DC1,1.0-96",3249.6435610840963,2,1624.8217805420481
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.95-96",3249.6435610840963,2,1624.8217805420481
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.5-96",3249.6435610840927,2,1624.8217805420463
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.45-36",6436.619359776014,4,1609.1548399440035
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-48",3160.0884788155627,2,1580.0442394077813
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.95-48",3160.0884788155627,2,1580.0442394077813
CPU.S1,"CPU.S1|buy-dismiss|DC1,1.0-72",3064.335741965928,2,1532.167870982964
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.95-72",3064.335741965928,2,1532.167870982964
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.5-72",3064.335741965926,2,1532.167870982963
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.55-24",5991.821803371728,4,1497.955450842932
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.65-48",2932.0884788155627,2,1466.0442394077813
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.9-84",2913.521771497525,2,1456.7608857487626
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-24",2867.1821803371686,2,1433.5910901685843
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.8-12",2844.2127468114295,2,1422.1063734057147
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.75-48",2788.134681489877,2,1394.0673407449385
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.65-96",2769.6435610840963,2,1384.8217805420481
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.6-24",5512.844077950227,4,1378.2110194875568
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.65-72",2704.335741965928,2,1352.167870982964
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.6-36",2702.082246400545,2,1351.0411232002725
CPU.S4,"CPU.S4|buy-dismiss|DC2,1.0-12",2611.951978403294,2,1305.975989201647
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.95-12",2611.951978403294,2,1305.975989201647
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.45-72",2592.4931210124505,2,1296.2465605062253
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-24",2529.8326881074863,2,1264.9163440537432
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.55-36",2523.215914636802,2,1261.607957318401
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.45-60",2509.5797748801365,2,1254.7898874400682
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-48",2440.0884788155627,2,1220.0442394077813
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.3-48",2408.8228134382553,2,1204.4114067191276
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.75-36",2397.215914636802,2,1198.607957318401
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.9-72",2344.335741965928,2,1172.167870982964
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.5-24",2320.30297930662,2,1160.15148965331
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.35-84",2319.898139970735,2,1159.9490699853675
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.55-24",2309.9417606578663,2,1154.9708803289332
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.55-48",2308.134681489877,2,1154.0673407449385
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.9-96",2289.6435610840963,2,1144.8217805420481
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.6-36",2259.6304656344155,2,1129.8152328172077
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.45-96",2218.1639803422586,2,1109.0819901711293
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.35-84",4431.372542219713,4,1107.8431355549283
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.6-60",2121.355245389775,2,1060.6776226948875
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.3-72",4208.03501824665,4,1052.0087545616625
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.35-72",4208.035018246621,4,1052.0087545616552
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.55-36",2097.477168794811,2,1048.7385843974055
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.55-84",2081.849672295965,2,1040.9248361479824
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.6-24",4072.844077950227,4,1018.2110194875568
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.6-12",1891.951978403294,2,945.975989201647
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.8-12",1884.2127468114295,2,942.1063734057147
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.65-48",1808.1336998566112,2,904.0668499283056
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.65-24",3592.844077950227,4,898.2110194875568
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.35-72",1793.7704973514665,2,896.8852486757332
GPU.S3,"GPU.S3|buy-dismiss|DC4,1.0-12",3573.2673604778975,4,893.3168401194744
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.95-12",3573.2673604778975,4,893.3168401194744
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.9-12",3573.2673604778975,4,893.3168401194744
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.4-36",1773.477168794811,2,886.7385843974055
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.9-12",1747.951978403294,2,873.975989201647
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-24",1744.3029793066198,2,872.1514896533099
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-24",1721.1821803371686,2,860.5910901685843
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.85-36",1719.6304656344155,2,859.8152328172077
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.45-48",1708.0884788155627,2,854.0442394077813
